City,Date,PM 2.5 Value
Houma,3/31/2019,3.4
Houma,8/31/2019,11
Houma,1/1/2020,20.4
Houma,3/1/2020,4.2
Houma,8/1/2020,9
Houma,6/2/2020,10
Houma,7/2/2020,23.2
Houma,11/2/2020,7
Houma,12/2/2020,4.1
Houma,2/3/2020,4
Houma,4/3/2020,6.7
Houma,5/3/2020,4.3
Houma,9/3/2020,11.8
Houma,10/3/2020,8.5
Houma,1/4/2020,5
Houma,3/4/2020,6.6
Houma,8/4/2020,10.5
Houma,6/5/2020,4.1
Houma,7/5/2020,8.2
Houma,11/5/2020,8.1
Houma,12/5/2020,6.5
Houma,4/6/2020,7.6
Houma,5/6/2020,5.6
Houma,9/6/2020,8.6
Houma,10/6/2020,12.8
Houma,1/7/2020,4.2
Houma,3/7/2020,6.2
Houma,8/7/2020,10.3
Houma,2/8/2020,4.1
Houma,6/8/2020,4.8
Houma,7/8/2020,20.9
Houma,11/8/2020,5.3
Houma,12/8/2020,10
Houma,2/9/2020,4.9
Houma,5/9/2020,4.2
Houma,9/9/2020,5.5
Houma,10/9/2020,8.5
Houma,1/10/2020,7.2
Houma,3/10/2020,6.4
Houma,8/10/2020,16.2
Houma,6/11/2020,5.7
Houma,7/11/2020,9.5
Houma,11/11/2020,8.2
Houma,12/11/2020,4.4
Houma,2/12/2020,6.7
Houma,5/12/2020,6.8
Houma,9/12/2020,4
Houma,10/12/2020,4.4
Houma,1/13/2020,8.7
Houma,3/13/2020,4.7
Houma,8/13/2020,5.8
Houma,4/14/2020,7.2
Houma,6/14/2020,6.1
Houma,7/14/2020,10
Houma,11/14/2020,8.3
Houma,12/14/2020,2.3
Houma,2/15/2020,4.2
Houma,4/15/2020,4.7
Houma,5/15/2020,5.7
Houma,9/15/2020,4.5
Houma,10/15/2020,10.4
Houma,1/16/2020,2.5
Houma,3/16/2020,5.6
Houma,4/16/2020,5.7
Houma,8/16/2020,8.3
Houma,6/17/2020,10.6
Houma,7/17/2020,6.2
Houma,11/17/2020,8.1
Houma,12/17/2020,10.7
Houma,2/18/2020,7
Houma,4/18/2020,8.3
Houma,5/18/2020,4
Houma,9/18/2020,11
Houma,10/18/2020,7.9
Houma,1/19/2020,5.3
Houma,3/19/2020,9.4
Houma,8/19/2020,12
Houma,6/20/2020,7
Houma,7/20/2020,3.6
Houma,11/20/2020,6
Houma,12/20/2020,6.4
Houma,2/21/2020,3.9
Houma,4/21/2020,6.4
Houma,5/21/2020,5.1
Houma,9/21/2020,5.6
Houma,10/21/2020,7.2
Houma,1/22/2020,6.4
Houma,3/22/2020,7.1
Houma,8/22/2020,11.2
Houma,6/23/2020,4.6
Houma,7/23/2020,2.8
Houma,11/23/2020,13.4
Houma,12/23/2020,5
Houma,2/24/2020,4.4
Houma,4/24/2020,4.8
Houma,5/24/2020,5
Houma,9/24/2020,3.6
Houma,10/24/2020,6.7
Houma,1/25/2020,5.8
Houma,3/25/2020,11.3
Houma,8/25/2020,4.6
Houma,6/26/2020,18.9
Houma,7/26/2020,1.8
Houma,11/26/2020,7.3
Houma,12/26/2020,6.9
Houma,2/27/2020,3
Houma,4/27/2020,5.5
Houma,5/27/2020,4.9
Houma,9/27/2020,5.4
Houma,10/27/2020,7
Houma,1/28/2020,4
Houma,3/28/2020,16.6
Houma,8/28/2020,10.6
Houma,6/29/2020,13
Houma,7/29/2020,11.9
Houma,11/29/2020,4
Houma,4/30/2020,4.9
Houma,5/30/2020,7.1
Houma,9/30/2020,6.2
Houma,1/31/2020,8
Houma,3/31/2020,7.7
Houma,8/31/2020,9.7
Houma,10/31/2020,15.5
Houma,5/1/2021,8.4
Houma,10/1/2021,7.6
Houma,3/2/2021,1.6
Houma,4/2/2021,7
Houma,8/2/2021,8
Houma,2/3/2021,7.8
Houma,4/3/2021,9.4
Houma,7/3/2021,2.9
Houma,12/3/2021,4
Houma,4/4/2021,8.5
Houma,5/4/2021,9.2
Houma,10/4/2021,6.5
Houma,11/4/2021,7.6
Houma,3/5/2021,5.9
Houma,8/5/2021,16.2
Houma,2/6/2021,4.4
Houma,7/6/2021,3.3
Houma,11/6/2021,14.9
Houma,12/6/2021,3.1
Houma,4/7/2021,6
Houma,5/7/2021,10.2
Houma,10/7/2021,8.1
Houma,3/8/2021,13.6
Houma,4/8/2021,8
Houma,8/8/2021,7.2
Houma,1/9/2021,4.9
Houma,2/9/2021,8
Houma,7/9/2021,6.3
Houma,11/9/2021,13.2
Houma,12/9/2021,5.7
Houma,4/10/2021,4.9
Houma,5/10/2021,6.1
Houma,10/10/2021,11.2
Houma,1/11/2021,4.5
Houma,3/11/2021,6
Houma,8/11/2021,5
Houma,2/12/2021,3.7
Houma,6/12/2021,7.4
Houma,7/12/2021,11.7
Houma,11/12/2021,6.4
Houma,12/12/2021,5.2
Houma,1/13/2021,5.9
Houma,4/13/2021,5.7
Houma,5/13/2021,6.9
Houma,10/13/2021,5.4
Houma,3/14/2021,2.9
Houma,8/14/2021,4.9
Houma,9/14/2021,3.4
Houma,2/15/2021,6.2
Houma,6/15/2021,6.5
Houma,7/15/2021,6.6
Houma,12/15/2021,6.3
Houma,1/16/2021,6
Houma,4/16/2021,5.1
Houma,5/16/2021,5.8
Houma,9/16/2021,4.5
Houma,10/16/2021,4.7
Houma,3/17/2021,9.1
Houma,11/17/2021,5.7
Houma,2/18/2021,5.3
Houma,6/18/2021,6.1
Houma,7/18/2021,3.5
Houma,11/18/2021,10.5
Houma,12/18/2021,4.2
Houma,1/19/2021,6.2
Houma,4/19/2021,4.8
Houma,5/19/2021,5.5
Houma,9/19/2021,3.5
Houma,10/19/2021,8
Houma,3/20/2021,4.9
Houma,8/20/2021,13.5
Houma,2/21/2021,4
Houma,6/21/2021,9.1
Houma,7/21/2021,4.9
Houma,11/21/2021,6.4
Houma,1/22/2021,2.6
Houma,4/22/2021,5.2
Houma,5/22/2021,7
Houma,9/22/2021,13.6
Houma,10/22/2021,11.6
Houma,12/22/2021,13.7
Houma,8/23/2021,11.6
Houma,2/24/2021,6.5
Houma,6/24/2021,3.4
Houma,7/24/2021,10.7
Houma,11/24/2021,5.7
Houma,12/24/2021,4.3
Houma,1/25/2021,7.7
Houma,4/25/2021,4.5
Houma,5/25/2021,6.1
Houma,9/25/2021,5.2
Houma,10/25/2021,8.2
Houma,8/26/2021,6.5
Houma,2/27/2021,5.6
Houma,7/27/2021,13.5
Houma,11/27/2021,10.5
Houma,12/27/2021,4.5
Houma,1/28/2021,5.5
Houma,4/28/2021,7.5
Houma,5/28/2021,5.2
Houma,9/28/2021,2.7
Houma,10/28/2021,3.8
Houma,6/29/2021,3.3
Houma,6/30/2021,4.6
Houma,7/30/2021,8.7
Houma,11/30/2021,8.6
Houma,12/30/2021,6.7
Houma,1/31/2021,8.9
Houma,5/31/2021,6.9
Houma,10/31/2021,10.5
Kenner,1/1/2011,5.2
Kenner,2/1/2011,6.1
Kenner,3/1/2011,7.7
Kenner,4/1/2011,14.7
Kenner,5/1/2011,9.3
Kenner,6/1/2011,14.9
Kenner,7/1/2011,10.8
Kenner,8/1/2011,9
Kenner,9/1/2011,4.8
Kenner,10/1/2011,4.9
Kenner,11/1/2011,10.9
Kenner,12/1/2011,9.1
Kenner,1/2/2011,3.8
Kenner,2/2/2011,6.6
Kenner,3/2/2011,10.6
Kenner,4/2/2011,13.1
Kenner,5/2/2011,8.9
Kenner,6/2/2011,19.9
Kenner,7/2/2011,13.3
Kenner,8/2/2011,13
Kenner,9/2/2011,5.8
Kenner,10/2/2011,5.4
Kenner,11/2/2011,8
Kenner,12/2/2011,10
Kenner,1/3/2011,4.9
Kenner,2/3/2011,6.1
Kenner,3/3/2011,8.2
Kenner,4/3/2011,7
Kenner,5/3/2011,3.5
Kenner,6/3/2011,9.5
Kenner,7/3/2011,15.2
Kenner,8/3/2011,10.2
Kenner,9/3/2011,2.3
Kenner,10/3/2011,7
Kenner,11/3/2011,5.4
Kenner,12/3/2011,6.4
Kenner,1/4/2011,6.4
Kenner,2/4/2011,5.2
Kenner,3/4/2011,6.4
Kenner,4/4/2011,9.5
Kenner,5/4/2011,5.3
Kenner,6/4/2011,16.9
Kenner,7/4/2011,19.9
Kenner,8/4/2011,1
Kenner,9/4/2011,3.1
Kenner,10/4/2011,11.4
Kenner,11/4/2011,5.2
Kenner,12/4/2011,4.7
Kenner,1/5/2011,7.6
Kenner,2/5/2011,10.3
Kenner,3/5/2011,3.4
Kenner,4/5/2011,4.7
Kenner,5/5/2011,7.4
Kenner,6/5/2011,26.8
Kenner,7/5/2011,13
Kenner,8/5/2011,9.5
Kenner,9/5/2011,5.2
Kenner,10/5/2011,13.7
Kenner,11/5/2011,12.2
Kenner,12/5/2011,4
Kenner,1/6/2011,7.9
Kenner,2/6/2011,8.1
Kenner,3/6/2011,7.9
Kenner,4/6/2011,7.2
Kenner,5/6/2011,12.5
Kenner,6/6/2011,24
Kenner,7/6/2011,11.7
Kenner,8/6/2011,14.7
Kenner,9/6/2011,7.4
Kenner,10/6/2011,10.7
Kenner,11/6/2011,8.6
Kenner,12/6/2011,0.9
Kenner,1/7/2011,7.3
Kenner,2/7/2011,8.8
Kenner,3/7/2011,10.1
Kenner,4/7/2011,8.3
Kenner,5/7/2011,14.2
Kenner,6/7/2011,19.1
Kenner,7/7/2011,12.8
Kenner,8/7/2011,11.2
Kenner,9/7/2011,7.6
Kenner,10/7/2011,8.8
Kenner,11/7/2011,4.9
Kenner,12/7/2011,5.6
Kenner,1/8/2011,6
Kenner,2/8/2011,11
Kenner,3/8/2011,6.9
Kenner,4/8/2011,11.5
Kenner,5/8/2011,13.1
Kenner,6/8/2011,14.7
Kenner,7/8/2011,7.7
Kenner,8/8/2011,5.2
Kenner,9/8/2011,12.1
Kenner,10/8/2011,9.6
Kenner,11/8/2011,3.9
Kenner,12/8/2011,10.6
Kenner,1/9/2011,5.7
Kenner,2/9/2011,7.8
Kenner,3/9/2011,8.4
Kenner,4/9/2011,8.4
Kenner,5/9/2011,10.7
Kenner,6/9/2011,14.1
Kenner,7/9/2011,6.6
Kenner,8/9/2011,8.4
Kenner,9/9/2011,14.7
Kenner,10/9/2011,6.9
Kenner,11/9/2011,4.5
Kenner,12/9/2011,9.9
Kenner,1/10/2011,8.4
Kenner,2/10/2011,8.4
Kenner,3/10/2011,7.1
Kenner,4/10/2011,7.1
Kenner,5/10/2011,7.5
Kenner,6/10/2011,17.6
Kenner,7/10/2011,8.8
Kenner,8/10/2011,10.4
Kenner,9/10/2011,22.2
Kenner,10/10/2011,6.7
Kenner,11/10/2011,3.3
Kenner,12/10/2011,14
Kenner,1/11/2011,6.3
Kenner,2/11/2011,7.7
Kenner,3/11/2011,6.9
Kenner,4/11/2011,10
Kenner,5/11/2011,8.3
Kenner,6/11/2011,19.6
Kenner,7/11/2011,7.8
Kenner,8/11/2011,9.8
Kenner,9/11/2011,25
Kenner,10/11/2011,6.6
Kenner,11/11/2011,5.3
Kenner,12/11/2011,8.8
Kenner,1/12/2011,4.6
Kenner,2/12/2011,7
Kenner,3/12/2011,6.3
Kenner,4/12/2011,6.4
Kenner,5/12/2011,11.5
Kenner,6/12/2011,19.6
Kenner,7/12/2011,9.3
Kenner,8/12/2011,9.5
Kenner,9/12/2011,17.8
Kenner,10/12/2011,12.3
Kenner,11/12/2011,6
Kenner,12/12/2011,12.3
Kenner,1/13/2011,8.7
Kenner,2/13/2011,15.1
Kenner,3/13/2011,5.6
Kenner,4/13/2011,8.5
Kenner,5/13/2011,9.7
Kenner,6/13/2011,15.8
Kenner,7/13/2011,5.1
Kenner,8/13/2011,8.6
Kenner,9/13/2011,14.8
Kenner,10/13/2011,9.5
Kenner,11/13/2011,6.2
Kenner,12/13/2011,8.2
Kenner,1/14/2011,10.7
Kenner,2/14/2011,13.3
Kenner,3/14/2011,7.3
Kenner,4/14/2011,9.5
Kenner,5/14/2011,5.5
Kenner,6/14/2011,12.3
Kenner,7/14/2011,11.4
Kenner,8/14/2011,8.1
Kenner,9/14/2011,12
Kenner,10/14/2011,7.2
Kenner,11/14/2011,7.4
Kenner,12/14/2011,8.2
Kenner,1/15/2011,12.2
Kenner,2/15/2011,10.1
Kenner,3/15/2011,12.6
Kenner,4/15/2011,15.1
Kenner,5/15/2011,4.3
Kenner,6/15/2011,7.1
Kenner,7/15/2011,7.4
Kenner,8/15/2011,7.1
Kenner,9/15/2011,15.5
Kenner,10/15/2011,10.9
Kenner,11/15/2011,5.2
Kenner,12/15/2011,5
Kenner,1/16/2011,11.9
Kenner,2/16/2011,11.3
Kenner,3/16/2011,9.75
Kenner,4/16/2011,8.2
Kenner,5/16/2011,4.8
Kenner,6/16/2011,8
Kenner,7/16/2011,8.3
Kenner,8/16/2011,12.1
Kenner,9/16/2011,15
Kenner,10/16/2011,9.9
Kenner,11/16/2011,7.8
Kenner,12/16/2011,5.6
Kenner,1/17/2011,10.5
Kenner,2/17/2011,9.7
Kenner,3/17/2011,7.8
Kenner,4/17/2011,5.8
Kenner,5/17/2011,6.9
Kenner,6/17/2011,8.6
Kenner,7/17/2011,9.4
Kenner,8/17/2011,13.2
Kenner,9/17/2011,14.5
Kenner,10/17/2011,10.4
Kenner,11/17/2011,3.9
Kenner,12/17/2011,5.5
Kenner,1/18/2011,7.5
Kenner,2/18/2011,9.7
Kenner,3/18/2011,9
Kenner,4/18/2011,8.4
Kenner,5/18/2011,9.7
Kenner,6/18/2011,8.7
Kenner,7/18/2011,6.8
Kenner,8/18/2011,16.8
Kenner,9/18/2011,12
Kenner,10/18/2011,6.8
Kenner,11/18/2011,6.5
Kenner,12/18/2011,9.5
Kenner,1/19/2011,9.5
Kenner,2/19/2011,8
Kenner,3/19/2011,9.8
Kenner,4/19/2011,12
Kenner,5/19/2011,7.4
Kenner,6/19/2011,7.8
Kenner,7/19/2011,5.7
Kenner,8/19/2011,16.3
Kenner,9/19/2011,10
Kenner,10/19/2011,5.1
Kenner,11/19/2011,8.8
Kenner,12/19/2011,8.5
Kenner,1/20/2011,8.9
Kenner,2/20/2011,5.6
Kenner,3/20/2011,14.9
Kenner,4/20/2011,11.7
Kenner,5/20/2011,13
Kenner,6/20/2011,6.8
Kenner,7/20/2011,5.6
Kenner,8/20/2011,12.3
Kenner,9/20/2011,9
Kenner,10/20/2011,6
Kenner,11/20/2011,5.9
Kenner,12/20/2011,7.2
Kenner,1/21/2011,5.3
Kenner,2/21/2011,8.2
Kenner,3/21/2011,10
Kenner,4/21/2011,7.3
Kenner,5/21/2011,14.6
Kenner,6/21/2011,5.6
Kenner,7/21/2011,6.2
Kenner,8/21/2011,11
Kenner,9/21/2011,4.6
Kenner,10/21/2011,10.4
Kenner,11/21/2011,5.1
Kenner,12/21/2011,8.3
Kenner,1/22/2011,8.9
Kenner,2/22/2011,11.8
Kenner,3/22/2011,12.5
Kenner,4/22/2011,5.9
Kenner,5/22/2011,9.6
Kenner,6/22/2011,5.6
Kenner,7/22/2011,6.1
Kenner,8/22/2011,13.7
Kenner,9/22/2011,8
Kenner,10/22/2011,11.8
Kenner,11/22/2011,4
Kenner,12/22/2011,3.1
Kenner,1/23/2011,12.7
Kenner,2/23/2011,9.9
Kenner,3/23/2011,9.5
Kenner,4/23/2011,6
Kenner,5/23/2011,10.5
Kenner,6/23/2011,4.8
Kenner,7/23/2011,5
Kenner,8/23/2011,14.2
Kenner,9/23/2011,16.2
Kenner,10/23/2011,12.1
Kenner,11/23/2011,4.9
Kenner,12/23/2011,3.5
Kenner,1/24/2011,5.6
Kenner,2/24/2011,8
Kenner,3/24/2011,8.7
Kenner,4/24/2011,7.5
Kenner,5/24/2011,6.2
Kenner,6/24/2011,3.5
Kenner,7/24/2011,4.2
Kenner,8/24/2011,5.4
Kenner,9/24/2011,9.25
Kenner,10/24/2011,13.1
Kenner,11/24/2011,8.4
Kenner,12/24/2011,9.1
Kenner,1/25/2011,6.2
Kenner,2/25/2011,10.3
Kenner,3/25/2011,11.6
Kenner,4/25/2011,8.3
Kenner,5/25/2011,5.9
Kenner,6/25/2011,5.3
Kenner,7/25/2011,5.9
Kenner,8/25/2011,17.5
Kenner,9/25/2011,14.1
Kenner,10/25/2011,12.9
Kenner,11/25/2011,6
Kenner,12/25/2011,7.7
Kenner,1/26/2011,5.6
Kenner,2/26/2011,10
Kenner,3/26/2011,7.3
Kenner,4/26/2011,8.1
Kenner,5/26/2011,10.8
Kenner,6/26/2011,7.3
Kenner,7/26/2011,6.2
Kenner,8/26/2011,20.4
Kenner,9/26/2011,15.65
Kenner,10/26/2011,10.9
Kenner,11/26/2011,4.7
Kenner,12/26/2011,4.2
Kenner,1/27/2011,9.3
Kenner,2/27/2011,8.2
Kenner,3/27/2011,8.5
Kenner,4/27/2011,16.4
Kenner,5/27/2011,11.6
Kenner,6/27/2011,8.5
Kenner,7/27/2011,6
Kenner,8/27/2011,14.9
Kenner,9/27/2011,6.2
Kenner,10/27/2011,8.2
Kenner,11/27/2011,3.2
Kenner,12/27/2011,4.5
Kenner,1/28/2011,10.8
Kenner,2/28/2011,10.3
Kenner,3/28/2011,13.5
Kenner,4/28/2011,4.4
Kenner,5/28/2011,9.4
Kenner,6/28/2011,8.2
Kenner,7/28/2011,4.8
Kenner,8/28/2011,13.2
Kenner,9/28/2011,8.4
Kenner,10/28/2011,8.4
Kenner,11/28/2011,5.1
Kenner,12/28/2011,7.1
Kenner,1/29/2011,13.1
Kenner,3/29/2011,11.4
Kenner,4/29/2011,5.6
Kenner,5/29/2011,9.3
Kenner,6/29/2011,8.7
Kenner,7/29/2011,5
Kenner,8/29/2011,27.2
Kenner,9/29/2011,9.7
Kenner,10/29/2011,5.5
Kenner,11/29/2011,5.7
Kenner,12/29/2011,7.7
Kenner,1/30/2011,14.6
Kenner,3/30/2011,4.7
Kenner,4/30/2011,5.8
Kenner,5/30/2011,9
Kenner,6/30/2011,12
Kenner,7/30/2011,5.9
Kenner,8/30/2011,27.5
Kenner,9/30/2011,9.1
Kenner,10/30/2011,7.4
Kenner,11/30/2011,5.8
Kenner,12/30/2011,5.7
Kenner,1/31/2011,6.6
Kenner,3/31/2011,10.9
Kenner,5/31/2011,7.6
Kenner,7/31/2011,5.4
Kenner,8/31/2011,22.2
Kenner,10/31/2011,10.6
Kenner,12/31/2011,13.4
Kenner,1/1/2012,10.4
Kenner,2/1/2012,9.6
Kenner,3/1/2012,8.2
Kenner,4/1/2012,10.2
Kenner,5/1/2012,6.8
Kenner,6/1/2012,6.5
Kenner,7/1/2012,9.3
Kenner,8/1/2012,9.3
Kenner,9/1/2012,7.35
Kenner,10/1/2012,5.4
Kenner,11/1/2012,9.8
Kenner,12/1/2012,9.8
Kenner,1/2/2012,2.2
Kenner,2/2/2012,6.3
Kenner,3/2/2012,7.5
Kenner,4/2/2012,7.5
Kenner,5/2/2012,4.9
Kenner,6/2/2012,7.1
Kenner,7/2/2012,14
Kenner,8/2/2012,9
Kenner,9/2/2012,9.1
Kenner,10/2/2012,9.2
Kenner,11/2/2012,6
Kenner,12/2/2012,2.8
Kenner,1/3/2012,4.1
Kenner,2/3/2012,8.7
Kenner,3/3/2012,5.6
Kenner,4/3/2012,8.5
Kenner,5/3/2012,5.2
Kenner,6/3/2012,10.1
Kenner,7/3/2012,18.2
Kenner,8/3/2012,7.2
Kenner,9/3/2012,10.5
Kenner,10/3/2012,12
Kenner,11/3/2012,9.5
Kenner,12/3/2012,3.5
Kenner,1/4/2012,8.5
Kenner,2/4/2012,6.3
Kenner,3/4/2012,4.6
Kenner,4/4/2012,4.3
Kenner,5/4/2012,7.8
Kenner,6/4/2012,8.5
Kenner,7/4/2012,12.3
Kenner,8/4/2012,7
Kenner,9/4/2012,8.7
Kenner,10/4/2012,0.9
Kenner,11/4/2012,5.8
Kenner,12/4/2012,2.2
Kenner,1/5/2012,9.1
Kenner,2/5/2012,4.7
Kenner,3/5/2012,5.9
Kenner,4/5/2012,8.8
Kenner,5/5/2012,12.7
Kenner,6/5/2012,6.2
Kenner,7/5/2012,11.7
Kenner,8/5/2012,6.5
Kenner,9/5/2012,10.6
Kenner,10/5/2012,10
Kenner,11/5/2012,11
Kenner,12/5/2012,3.3
Kenner,1/6/2012,6.3
Kenner,2/6/2012,4.8
Kenner,3/6/2012,8.7
Kenner,4/6/2012,5.1
Kenner,5/6/2012,8.8
Kenner,6/6/2012,10
Kenner,7/6/2012,8.7
Kenner,8/6/2012,6.7
Kenner,9/6/2012,9.4
Kenner,10/6/2012,8.4
Kenner,11/6/2012,11.9
Kenner,12/6/2012,6.8
Kenner,1/7/2012,4.9
Kenner,2/7/2012,7.7
Kenner,3/7/2012,7.9
Kenner,4/7/2012,10.6
Kenner,5/7/2012,8.5
Kenner,6/7/2012,11.1
Kenner,7/7/2012,9.9
Kenner,8/7/2012,13.9
Kenner,9/7/2012,4.3
Kenner,10/7/2012,7.1
Kenner,11/7/2012,7.5
Kenner,12/7/2012,7.2
Kenner,1/8/2012,5
Kenner,2/8/2012,6.4
Kenner,3/8/2012,6.4
Kenner,4/8/2012,26.9
Kenner,5/8/2012,7.5
Kenner,6/8/2012,6.4
Kenner,7/8/2012,6.7
Kenner,8/8/2012,8.8
Kenner,9/8/2012,9.7
Kenner,10/8/2012,5.9
Kenner,11/8/2012,5.1
Kenner,12/8/2012,7.4
Kenner,1/9/2012,5.7
Kenner,2/9/2012,8.6
Kenner,3/9/2012,2.7
Kenner,4/9/2012,11.3
Kenner,5/9/2012,8.2
Kenner,6/9/2012,4.2
Kenner,7/9/2012,5.8
Kenner,8/9/2012,6.5
Kenner,9/9/2012,7.1
Kenner,10/9/2012,7.4
Kenner,11/9/2012,8.4
Kenner,12/9/2012,5.6
Kenner,1/10/2012,6.3
Kenner,2/10/2012,12.7
Kenner,3/10/2012,7.3
Kenner,4/10/2012,11.2
Kenner,5/10/2012,9.1
Kenner,6/10/2012,4.7
Kenner,7/10/2012,4.6
Kenner,8/10/2012,8.8
Kenner,9/10/2012,8.8
Kenner,10/10/2012,10.9
Kenner,11/10/2012,5
Kenner,12/10/2012,4.7
Kenner,1/11/2012,7.1
Kenner,2/11/2012,5.4
Kenner,3/11/2012,8.4
Kenner,4/11/2012,12.4
Kenner,5/11/2012,10.9
Kenner,6/11/2012,11.6
Kenner,7/11/2012,9
Kenner,8/11/2012,8.5
Kenner,9/11/2012,10.1
Kenner,10/11/2012,14.4
Kenner,11/11/2012,5.7
Kenner,12/11/2012,9
Kenner,1/12/2012,4.8
Kenner,2/12/2012,3.9
Kenner,3/12/2012,3.4
Kenner,4/12/2012,8.8
Kenner,5/12/2012,5.8
Kenner,6/12/2012,4.8
Kenner,7/12/2012,6.5
Kenner,8/12/2012,10.8
Kenner,9/12/2012,9.1
Kenner,10/12/2012,1.5
Kenner,11/12/2012,4.2
Kenner,12/12/2012,5.1
Kenner,1/13/2012,7.1
Kenner,2/13/2012,4.1
Kenner,3/13/2012,6.5
Kenner,4/13/2012,12.7
Kenner,5/13/2012,9.6
Kenner,6/13/2012,7.1
Kenner,7/13/2012,3.1
Kenner,8/13/2012,5.9
Kenner,9/13/2012,7.6
Kenner,10/13/2012,15.1
Kenner,11/13/2012,4.5
Kenner,12/13/2012,9.4
Kenner,1/14/2012,10
Kenner,2/14/2012,6.1
Kenner,3/14/2012,6.1
Kenner,4/14/2012,13.6
Kenner,5/14/2012,12.7
Kenner,6/14/2012,9.5
Kenner,7/14/2012,4.2
Kenner,8/14/2012,3.8
Kenner,9/14/2012,10.3
Kenner,10/14/2012,11.3
Kenner,11/14/2012,6.5
Kenner,12/14/2012,10.9
Kenner,1/15/2012,17.5
Kenner,2/15/2012,8.1
Kenner,3/15/2012,7.2
Kenner,4/15/2012,12
Kenner,5/15/2012,16.9
Kenner,6/15/2012,7.2
Kenner,7/15/2012,4.4
Kenner,8/15/2012,7.9
Kenner,9/15/2012,11.2
Kenner,10/15/2012,5.9
Kenner,11/15/2012,9.7
Kenner,12/15/2012,6.9
Kenner,1/16/2012,9.6
Kenner,2/16/2012,5.5
Kenner,3/16/2012,8.8
Kenner,4/16/2012,7.7
Kenner,5/16/2012,12.6
Kenner,6/16/2012,6.8
Kenner,7/16/2012,4.4
Kenner,8/16/2012,6.2
Kenner,9/16/2012,6.2
Kenner,10/16/2012,5.9
Kenner,11/16/2012,14.2
Kenner,12/16/2012,7.2
Kenner,1/17/2012,6.6
Kenner,2/17/2012,9.6
Kenner,3/17/2012,6
Kenner,4/17/2012,3.4
Kenner,5/17/2012,14.7
Kenner,6/17/2012,4.8
Kenner,7/17/2012,6.5
Kenner,8/17/2012,5.9
Kenner,9/17/2012,5.5
Kenner,10/17/2012,3.5
Kenner,11/17/2012,16.6
Kenner,12/17/2012,5.9
Kenner,1/18/2012,7.1
Kenner,2/18/2012,5.9
Kenner,3/18/2012,4.5
Kenner,4/18/2012,4
Kenner,5/18/2012,17.1
Kenner,6/18/2012,5
Kenner,7/18/2012,5.6
Kenner,8/18/2012,4.2
Kenner,9/18/2012,7.3
Kenner,10/18/2012,2.6
Kenner,11/18/2012,13.1
Kenner,12/18/2012,8.8
Kenner,1/19/2012,11.1
Kenner,2/19/2012,3.7
Kenner,3/19/2012,5.2
Kenner,4/19/2012,5.7
Kenner,5/19/2012,14.1
Kenner,6/19/2012,5.2
Kenner,7/19/2012,5.7
Kenner,8/19/2012,3.4
Kenner,9/19/2012,8
Kenner,10/19/2012,1.8
Kenner,11/19/2012,9.7
Kenner,12/19/2012,5.6
Kenner,1/20/2012,5.6
Kenner,2/20/2012,7.4
Kenner,3/20/2012,5.3
Kenner,4/20/2012,8.1
Kenner,5/20/2012,12
Kenner,6/20/2012,6.7
Kenner,7/20/2012,4.2
Kenner,8/20/2012,7.3
Kenner,9/20/2012,14.2
Kenner,10/20/2012,8.7
Kenner,11/20/2012,12.5
Kenner,12/20/2012,5
Kenner,1/21/2012,8.5
Kenner,2/21/2012,8
Kenner,3/21/2012,4.2
Kenner,4/21/2012,10.35
Kenner,5/21/2012,16.5
Kenner,6/21/2012,8.4
Kenner,7/21/2012,6.3
Kenner,8/21/2012,12
Kenner,9/21/2012,15.9
Kenner,10/21/2012,15.4
Kenner,11/21/2012,14.9
Kenner,12/21/2012,1.9
Kenner,1/22/2012,9
Kenner,2/22/2012,5.9
Kenner,3/22/2012,4.2
Kenner,4/22/2012,10.35
Kenner,5/22/2012,16.5
Kenner,6/22/2012,8.6
Kenner,7/22/2012,6.1
Kenner,8/22/2012,14.1
Kenner,9/22/2012,13.9
Kenner,10/22/2012,7
Kenner,11/22/2012,17.2
Kenner,12/22/2012,4.9
Kenner,1/23/2012,12.9
Kenner,2/23/2012,11.7
Kenner,3/23/2012,6.5
Kenner,4/23/2012,12.25
Kenner,5/23/2012,18
Kenner,6/23/2012,5.6
Kenner,7/23/2012,8.1
Kenner,8/23/2012,11.6
Kenner,9/23/2012,19.5
Kenner,10/23/2012,7.1
Kenner,11/23/2012,18
Kenner,12/23/2012,2.1
Kenner,1/24/2012,4.9
Kenner,2/24/2012,5.7
Kenner,3/24/2012,7.8
Kenner,4/24/2012,9.6
Kenner,5/24/2012,11.4
Kenner,6/24/2012,5.6
Kenner,7/24/2012,9.7
Kenner,8/24/2012,6.6
Kenner,9/24/2012,23.8
Kenner,10/24/2012,6.4
Kenner,11/24/2012,4.8
Kenner,12/24/2012,5.5
Kenner,1/25/2012,6.4
Kenner,2/25/2012,3.4
Kenner,3/25/2012,6.3
Kenner,4/25/2012,8.3
Kenner,5/25/2012,11.3
Kenner,6/25/2012,12.6
Kenner,7/25/2012,7.5
Kenner,8/25/2012,5.9
Kenner,9/25/2012,16.1
Kenner,10/25/2012,3.9
Kenner,11/25/2012,8.4
Kenner,12/25/2012,2.8
Kenner,1/26/2012,9.8
Kenner,2/26/2012,4.8
Kenner,3/26/2012,10.3
