City,Year,Month,Day,pm25
PORT ALLEN,2017,6,18,56
PORT ALLEN,2017,6,19,74
PORT ALLEN,2017,6,20,43
PORT ALLEN,2017,6,21,34
PORT ALLEN,2017,6,22,68
PORT ALLEN,2017,6,24,82
PORT ALLEN,2017,6,25,70
PORT ALLEN,2017,6,26,90
PORT ALLEN,2017,6,27,122
PORT ALLEN,2017,6,28,110
PORT ALLEN,2017,6,29,65
PORT ALLEN,2017,6,30,227
PORT ALLEN,2017,7,1,302
PORT ALLEN,2017,7,2,274
PORT ALLEN,2017,7,3,87
PORT ALLEN,2017,7,4,57
PORT ALLEN,2017,7,5,75
PORT ALLEN,2017,7,6,70
PORT ALLEN,2017,7,7,66
PORT ALLEN,2017,7,8,75
PORT ALLEN,2017,7,9,90
PORT ALLEN,2017,7,10,78
PORT ALLEN,2017,7,11,85
PORT ALLEN,2017,7,12,85
PORT ALLEN,2017,7,13,62
PORT ALLEN,2017,7,14,68
PORT ALLEN,2017,7,15,94
PORT ALLEN,2017,7,16,64
PORT ALLEN,2017,7,17,60
PORT ALLEN,2017,7,18,80
PORT ALLEN,2017,7,19,100
PORT ALLEN,2017,7,20,104
PORT ALLEN,2017,7,21,129
PORT ALLEN,2017,7,22,90
PORT ALLEN,2017,7,23,44
PORT ALLEN,2017,7,24,137
PORT ALLEN,2017,7,25,220
PORT ALLEN,2017,7,27,158
PORT ALLEN,2017,7,28,132
PORT ALLEN,2017,7,29,86
PORT ALLEN,2017,7,30,101
PORT ALLEN,2017,7,31,96
PORT ALLEN,2017,8,1,100
PORT ALLEN,2017,8,2,122
PORT ALLEN,2017,8,3,109
PORT ALLEN,2017,8,4,72
PORT ALLEN,2017,8,5,88
PORT ALLEN,2017,8,6,115
PORT ALLEN,2017,8,7,107
PORT ALLEN,2017,8,8,86
PORT ALLEN,2017,8,9,82
PORT ALLEN,2017,8,10,63
PORT ALLEN,2017,8,11,62
PORT ALLEN,2017,8,12,68
PORT ALLEN,2017,8,13,54
PORT ALLEN,2017,8,14,63
PORT ALLEN,2017,8,15,55
PORT ALLEN,2017,8,16,72
PORT ALLEN,2017,8,17,149
PORT ALLEN,2017,8,18,113
PORT ALLEN,2017,8,19,80
PORT ALLEN,2017,8,20,108
PORT ALLEN,2017,8,21,123
PORT ALLEN,2017,8,22,96
PORT ALLEN,2017,8,23,112
PORT ALLEN,2017,8,24,98
PORT ALLEN,2017,8,25,137
PORT ALLEN,2017,8,26,135
PORT ALLEN,2017,8,27,106
PORT ALLEN,2017,8,28,101
PORT ALLEN,2017,8,29,95
PORT ALLEN,2017,8,30,45
PORT ALLEN,2017,8,31,104
PORT ALLEN,2017,9,1,93
PORT ALLEN,2017,9,2,100
PORT ALLEN,2017,9,3,125
PORT ALLEN,2017,9,4,137
PORT ALLEN,2017,9,5,83
PORT ALLEN,2017,9,6,86
PORT ALLEN,2017,9,7,89
PORT ALLEN,2017,9,8,84
PORT ALLEN,2017,9,9,107
PORT ALLEN,2017,9,10,98
PORT ALLEN,2017,9,11,92
PORT ALLEN,2017,9,12,97
PORT ALLEN,2017,9,13,137
PORT ALLEN,2017,9,14,174
PORT ALLEN,2017,9,15,99
PORT ALLEN,2017,9,16,56
PORT ALLEN,2017,9,17,67
PORT ALLEN,2017,9,18,100
PORT ALLEN,2017,9,19,98
PORT ALLEN,2017,9,20,127
PORT ALLEN,2017,9,21,116
PORT ALLEN,2017,9,22,122
PORT ALLEN,2017,9,23,135
PORT ALLEN,2017,9,24,95
PORT ALLEN,2017,9,25,96
PORT ALLEN,2017,9,26,85
PORT ALLEN,2017,9,27,87
PORT ALLEN,2017,9,28,119
PORT ALLEN,2017,9,29,113
PORT ALLEN,2017,9,30,116
PORT ALLEN,2017,10,1,120
PORT ALLEN,2017,10,2,62
PORT ALLEN,2017,10,3,67
PORT ALLEN,2017,10,4,74
PORT ALLEN,2017,10,5,91
PORT ALLEN,2017,10,6,74
PORT ALLEN,2017,10,7,57
PORT ALLEN,2017,10,8,54
PORT ALLEN,2017,10,9,87
PORT ALLEN,2017,10,10,88
PORT ALLEN,2017,10,11,113
PORT ALLEN,2017,10,12,116
PORT ALLEN,2017,10,13,118
PORT ALLEN,2017,10,14,102
PORT ALLEN,2017,10,15,74
PORT ALLEN,2017,10,16,39
PORT ALLEN,2017,10,17,57
PORT ALLEN,2017,10,18,93
PORT ALLEN,2017,10,19,105
PORT ALLEN,2017,10,20,99
PORT ALLEN,2017,10,21,72
PORT ALLEN,2017,10,22,51
PORT ALLEN,2017,10,23,62
PORT ALLEN,2017,10,24,65
PORT ALLEN,2017,10,25,56
PORT ALLEN,2017,10,26,114
PORT ALLEN,2017,10,27,87
PORT ALLEN,2017,10,28,48
PORT ALLEN,2017,10,29,68
PORT ALLEN,2017,10,30,80
PORT ALLEN,2017,10,31,99
PORT ALLEN,2017,11,1,60
PORT ALLEN,2017,11,2,69
PORT ALLEN,2017,11,3,88
PORT ALLEN,2017,11,4,78
PORT ALLEN,2017,11,5,64
PORT ALLEN,2017,11,6,80
PORT ALLEN,2017,11,7,97
PORT ALLEN,2017,11,8,77
PORT ALLEN,2017,11,9,51
PORT ALLEN,2017,11,10,61
PORT ALLEN,2017,11,11,82
PORT ALLEN,2017,11,12,97
PORT ALLEN,2017,11,13,109
PORT ALLEN,2017,11,14,121
PORT ALLEN,2017,11,15,147
PORT ALLEN,2017,11,16,163
PORT ALLEN,2017,11,17,148
PORT ALLEN,2017,11,18,75
PORT ALLEN,2017,11,19,31
PORT ALLEN,2017,11,20,95
PORT ALLEN,2017,11,21,129
PORT ALLEN,2017,11,22,98
PORT ALLEN,2017,11,23,68
PORT ALLEN,2017,11,24,82
PORT ALLEN,2017,11,25,146
PORT ALLEN,2017,11,26,101
PORT ALLEN,2017,11,27,79
PORT ALLEN,2017,11,28,95
PORT ALLEN,2017,11,29,144
PORT ALLEN,2017,11,30,152
PORT ALLEN,2017,12,1,194
PORT ALLEN,2017,12,2,188
PORT ALLEN,2017,12,3,172
PORT ALLEN,2017,12,4,131
PORT ALLEN,2017,12,5,65
PORT ALLEN,2017,12,6,29
PORT ALLEN,2017,12,7,45
PORT ALLEN,2017,12,8,43
PORT ALLEN,2017,12,9,52
PORT ALLEN,2017,12,10,105
PORT ALLEN,2017,12,11,87
PORT ALLEN,2017,12,12,67
PORT ALLEN,2017,12,13,109
PORT ALLEN,2017,12,14,150
PORT ALLEN,2017,12,15,76
PORT ALLEN,2017,12,16,69
PORT ALLEN,2017,12,17,62
PORT ALLEN,2017,12,18,57
PORT ALLEN,2017,12,19,89
PORT ALLEN,2017,12,20,69
PORT ALLEN,2017,12,21,131
PORT ALLEN,2017,12,22,74
PORT ALLEN,2017,12,24,54
PORT ALLEN,2017,12,25,49
PORT ALLEN,2017,12,26,68
PORT ALLEN,2017,12,27,40
PORT ALLEN,2017,12,28,52
PORT ALLEN,2017,12,29,83
PORT ALLEN,2017,12,30,142
PORT ALLEN,2017,12,31,50
BATON ROUGE / CAPITOL 1,2018,1,1,77
BATON ROUGE / CAPITOL 1,2018,1,2,54
BATON ROUGE / CAPITOL 1,2018,1,3,62
BATON ROUGE / CAPITOL 1,2018,1,4,92
BATON ROUGE / CAPITOL 1,2018,1,5,120
BATON ROUGE / CAPITOL 1,2018,1,6,107
BATON ROUGE / CAPITOL 1,2018,1,7,74
BATON ROUGE / CAPITOL 1,2018,1,8,76
BATON ROUGE / CAPITOL 1,2018,1,10,227
BATON ROUGE / CAPITOL 1,2018,1,11,70
BATON ROUGE / CAPITOL 1,2018,1,12,50
BATON ROUGE / CAPITOL 1,2018,1,13,52
BATON ROUGE / CAPITOL 1,2018,1,14,56
BATON ROUGE / CAPITOL 1,2018,1,15,118
BATON ROUGE / CAPITOL 1,2018,1,16,108
BATON ROUGE / CAPITOL 1,2018,1,17,83
BATON ROUGE / CAPITOL 1,2018,1,20,60
BATON ROUGE / CAPITOL 1,2018,1,21,61
BATON ROUGE / CAPITOL 1,2018,1,22,70
BATON ROUGE / CAPITOL 1,2018,1,24,44
BATON ROUGE / CAPITOL 1,2018,1,25,47
BATON ROUGE / CAPITOL 1,2018,1,26,92
BATON ROUGE / CAPITOL 1,2018,1,30,60
BATON ROUGE / CAPITOL 1,2018,1,31,99
BATON ROUGE / CAPITOL 1,2018,2,1,62
BATON ROUGE / CAPITOL 1,2018,2,2,25
BATON ROUGE / CAPITOL 1,2018,2,3,44
BATON ROUGE / CAPITOL 1,2018,2,4,72
BATON ROUGE / CAPITOL 1,2018,2,5,109
BATON ROUGE / CAPITOL 1,2018,2,6,81
BATON ROUGE / CAPITOL 1,2018,2,7,44
BATON ROUGE / CAPITOL 1,2018,2,8,57
BATON ROUGE / CAPITOL 1,2018,2,9,72
BATON ROUGE / CAPITOL 1,2018,2,14,41
BATON ROUGE / CAPITOL 1,2018,2,15,72
BATON ROUGE / CAPITOL 1,2018,2,16,87
BATON ROUGE / CAPITOL 1,2018,2,17,72
BATON ROUGE / CAPITOL 1,2018,2,18,63
BATON ROUGE / CAPITOL 1,2018,2,19,61
BATON ROUGE / CAPITOL 1,2018,2,20,75
BATON ROUGE / CAPITOL 1,2018,2,21,95
BATON ROUGE / CAPITOL 1,2018,2,22,98
BATON ROUGE / CAPITOL 1,2018,2,23,67
BATON ROUGE / CAPITOL 1,2018,2,24,75
BATON ROUGE / CAPITOL 1,2018,2,25,47
BATON ROUGE / CAPITOL 1,2018,2,26,54
BATON ROUGE / CAPITOL 1,2018,2,27,60
BATON ROUGE / CAPITOL 1,2018,2,28,68
BATON ROUGE / CAPITOL 1,2018,3,1,62
BATON ROUGE / CAPITOL 1,2018,3,2,54
BATON ROUGE / CAPITOL 1,2018,3,3,87
BATON ROUGE / CAPITOL 1,2018,3,4,115
BATON ROUGE / CAPITOL 1,2018,3,5,75
BATON ROUGE / CAPITOL 1,2018,3,7,67
BATON ROUGE / CAPITOL 1,2018,3,8,97
BATON ROUGE / CAPITOL 1,2018,3,9,100
BATON ROUGE / CAPITOL 1,2018,3,10,72
BATON ROUGE / CAPITOL 1,2018,3,11,55
BATON ROUGE / CAPITOL 1,2018,3,14,159
BATON ROUGE / CAPITOL 1,2018,3,15,99
BATON ROUGE / CAPITOL 1,2018,3,16,94
BATON ROUGE / CAPITOL 1,2018,3,17,98
BATON ROUGE / CAPITOL 1,2018,3,18,123
BATON ROUGE / CAPITOL 1,2018,3,19,138
BATON ROUGE / CAPITOL 1,2018,3,20,94
BATON ROUGE / CAPITOL 1,2018,3,21,93
BATON ROUGE / CAPITOL 1,2018,3,22,74
BATON ROUGE / CAPITOL 1,2018,3,23,74
BATON ROUGE / CAPITOL 1,2018,3,24,68
BATON ROUGE / CAPITOL 1,2018,3,25,105
BATON ROUGE / CAPITOL 1,2018,3,26,113
BATON ROUGE / CAPITOL 1,2018,3,27,130
BATON ROUGE / CAPITOL 1,2018,3,28,109
BATON ROUGE / CAPITOL 1,2018,3,29,72
BATON ROUGE / CAPITOL 1,2018,3,30,45
BATON ROUGE / CAPITOL 1,2018,3,31,62
BATON ROUGE / CAPITOL 1,2018,4,1,135
BATON ROUGE / CAPITOL 1,2018,4,2,75
BATON ROUGE / CAPITOL 1,2018,4,3,74
BATON ROUGE / CAPITOL 1,2018,4,4,43
BATON ROUGE / CAPITOL 1,2018,4,5,64
BATON ROUGE / CAPITOL 1,2018,4,6,69
BATON ROUGE / CAPITOL 1,2018,4,7,47
BATON ROUGE / CAPITOL 1,2018,4,8,73
BATON ROUGE / CAPITOL 1,2018,4,9,72
BATON ROUGE / CAPITOL 1,2018,4,10,62
BATON ROUGE / CAPITOL 1,2018,4,11,89
BATON ROUGE / CAPITOL 1,2018,4,12,97
BATON ROUGE / CAPITOL 1,2018,4,13,90
BATON ROUGE / CAPITOL 1,2018,4,14,157
BATON ROUGE / CAPITOL 1,2018,4,15,67
BATON ROUGE / CAPITOL 1,2018,4,16,63
BATON ROUGE / CAPITOL 1,2018,4,17,70
BATON ROUGE / CAPITOL 1,2018,4,18,80
BATON ROUGE / CAPITOL 1,2018,4,19,75
BATON ROUGE / CAPITOL 1,2018,4,20,66
BATON ROUGE / CAPITOL 1,2018,4,21,114
BATON ROUGE / CAPITOL 1,2018,4,22,77
BATON ROUGE / CAPITOL 1,2018,4,23,89
BATON ROUGE / CAPITOL 1,2018,4,24,79
BATON ROUGE / CAPITOL 1,2018,4,25,100
BATON ROUGE / CAPITOL 1,2018,4,26,67
BATON ROUGE / CAPITOL 1,2018,4,27,96
BATON ROUGE / CAPITOL 1,2018,4,28,105
BATON ROUGE / CAPITOL 1,2018,4,29,121
BATON ROUGE / CAPITOL 1,2018,4,30,104
BATON ROUGE / CAPITOL 1,2018,5,1,94
BATON ROUGE / CAPITOL 1,2018,5,2,101
BATON ROUGE / CAPITOL 1,2018,5,3,100
BATON ROUGE / CAPITOL 1,2018,5,4,130
BATON ROUGE / CAPITOL 1,2018,5,5,81
BATON ROUGE / CAPITOL 1,2018,5,6,84
BATON ROUGE / CAPITOL 1,2018,5,7,117
BATON ROUGE / CAPITOL 1,2018,5,8,159
BATON ROUGE / CAPITOL 1,2018,5,9,162
BATON ROUGE / CAPITOL 1,2018,5,10,105
BATON ROUGE / CAPITOL 1,2018,5,11,111
BATON ROUGE / CAPITOL 1,2018,5,12,122
BATON ROUGE / CAPITOL 1,2018,5,13,135
BATON ROUGE / CAPITOL 1,2018,5,14,165
BATON ROUGE / CAPITOL 1,2018,5,15,197
BATON ROUGE / CAPITOL 1,2018,5,16,191
BATON ROUGE / CAPITOL 1,2018,5,17,109
BATON ROUGE / CAPITOL 1,2018,5,18,132
BATON ROUGE / CAPITOL 1,2018,5,19,122
BATON ROUGE / CAPITOL 1,2018,5,20,102
BATON ROUGE / CAPITOL 1,2018,5,21,84
BATON ROUGE / CAPITOL 1,2018,5,22,77
BATON ROUGE / CAPITOL 1,2018,5,23,95
BATON ROUGE / CAPITOL 1,2018,5,24,51
BATON ROUGE / CAPITOL 1,2018,5,25,66
BATON ROUGE / CAPITOL 1,2018,5,26,57
BATON ROUGE / CAPITOL 1,2018,5,27,66
BATON ROUGE / CAPITOL 1,2018,5,28,86
BATON ROUGE / CAPITOL 1,2018,5,29,107
BATON ROUGE / CAPITOL 1,2018,5,30,63
BATON ROUGE / CAPITOL 1,2018,5,31,67
BATON ROUGE / CAPITOL 1,2018,6,1,105
BATON ROUGE / CAPITOL 1,2018,6,2,87
BATON ROUGE / CAPITOL 1,2018,6,3,111
BATON ROUGE / CAPITOL 1,2018,6,4,131
BATON ROUGE / CAPITOL 1,2018,6,5,93
BATON ROUGE / CAPITOL 1,2018,6,6,104
BATON ROUGE / CAPITOL 1,2018,6,7,228
BATON ROUGE / CAPITOL 1,2018,6,8,164
BATON ROUGE / CAPITOL 1,2018,6,9,102
BATON ROUGE / CAPITOL 1,2018,6,10,85
BATON ROUGE / CAPITOL 1,2018,6,11,92
BATON ROUGE / CAPITOL 1,2018,6,12,80
BATON ROUGE / CAPITOL 1,2018,6,13,55
BATON ROUGE / CAPITOL 1,2018,6,14,62
BATON ROUGE / CAPITOL 1,2018,6,15,78
BATON ROUGE / CAPITOL 1,2018,6,16,80
BATON ROUGE / CAPITOL 1,2018,6,17,173
BATON ROUGE / CAPITOL 1,2018,6,18,144
BATON ROUGE / CAPITOL 1,2018,6,19,118
BATON ROUGE / CAPITOL 1,2018,6,20,140
BATON ROUGE / CAPITOL 1,2018,6,21,194
BATON ROUGE / CAPITOL 1,2018,6,22,143
BATON ROUGE / CAPITOL 1,2018,6,23,71
BATON ROUGE / CAPITOL 1,2018,6,24,54
BATON ROUGE / CAPITOL 1,2018,6,25,101
BATON ROUGE / CAPITOL 1,2018,6,26,99
BATON ROUGE / CAPITOL 1,2018,6,27,67
BATON ROUGE / CAPITOL 1,2018,6,28,85
BATON ROUGE / CAPITOL 1,2018,6,29,168
BATON ROUGE / CAPITOL 1,2018,6,30,174
BATON ROUGE / CAPITOL 1,2018,7,1,177
BATON ROUGE / CAPITOL 1,2018,7,2,243
BATON ROUGE / CAPITOL 1,2018,7,3,143
BATON ROUGE / CAPITOL 1,2018,7,4,121
BATON ROUGE / CAPITOL 1,2018,7,5,95
BATON ROUGE / CAPITOL 1,2018,7,6,51
BATON ROUGE / CAPITOL 1,2018,7,7,98
BATON ROUGE / CAPITOL 1,2018,7,8,53
BATON ROUGE / CAPITOL 1,2018,7,9,92
BATON ROUGE / CAPITOL 1,2018,7,10,145
BATON ROUGE / CAPITOL 1,2018,7,11,162
BATON ROUGE / CAPITOL 1,2018,7,12,170
BATON ROUGE / CAPITOL 1,2018,7,13,154
BATON ROUGE / CAPITOL 1,2018,7,14,83
BATON ROUGE / CAPITOL 1,2018,7,15,90
BATON ROUGE / CAPITOL 1,2018,7,16,270
BATON ROUGE / CAPITOL 1,2018,7,17,354
BATON ROUGE / CAPITOL 1,2018,7,18,220
BATON ROUGE / CAPITOL 1,2018,7,19,197
BATON ROUGE / CAPITOL 1,2018,7,20,192
BATON ROUGE / CAPITOL 1,2018,7,21,198
BATON ROUGE / CAPITOL 1,2018,7,22,187
BATON ROUGE / CAPITOL 1,2018,7,23,186
BATON ROUGE / CAPITOL 1,2018,7,24,96
BATON ROUGE / CAPITOL 1,2018,7,25,179
BATON ROUGE / CAPITOL 1,2018,7,26,174
BATON ROUGE / CAPITOL 1,2018,7,27,184
BATON ROUGE / CAPITOL 1,2018,7,28,155
BATON ROUGE / CAPITOL 1,2018,7,29,192
BATON ROUGE / CAPITOL 1,2018,7,30,130
BATON ROUGE / CAPITOL 1,2018,7,31,122
BATON ROUGE / CAPITOL 1,2018,8,1,124
BATON ROUGE / CAPITOL 1,2018,8,2,89
BATON ROUGE / CAPITOL 1,2018,8,3,59
BATON ROUGE / CAPITOL 1,2018,8,4,52
BATON ROUGE / CAPITOL 1,2018,8,5,59
BATON ROUGE / CAPITOL 1,2018,8,6,116
BATON ROUGE / CAPITOL 1,2018,8,7,55
BATON ROUGE / CAPITOL 1,2018,8,8,73
BATON ROUGE / CAPITOL 1,2018,8,9,61
BATON ROUGE / CAPITOL 1,2018,8,10,45
BATON ROUGE / CAPITOL 1,2018,8,11,119
BATON ROUGE / CAPITOL 1,2018,8,12,237
BATON ROUGE / CAPITOL 1,2018,8,13,281
BATON ROUGE / CAPITOL 1,2018,8,14,356
BATON ROUGE / CAPITOL 1,2018,8,15,222
BATON ROUGE / CAPITOL 1,2018,8,16,128
BATON ROUGE / CAPITOL 1,2018,8,17,81
BATON ROUGE / CAPITOL 1,2018,8,18,55
BATON ROUGE / CAPITOL 1,2018,8,19,56
BATON ROUGE / CAPITOL 1,2018,8,20,60
BATON ROUGE / CAPITOL 1,2018,8,21,90
BATON ROUGE / CAPITOL 1,2018,8,22,115
BATON ROUGE / CAPITOL 1,2018,8,23,189
BATON ROUGE / CAPITOL 1,2018,8,24,262
BATON ROUGE / CAPITOL 1,2018,8,25,206
BATON ROUGE / CAPITOL 1,2018,8,26,85
BATON ROUGE / CAPITOL 1,2018,8,27,61
BATON ROUGE / CAPITOL 1,2018,8,28,58
BATON ROUGE / CAPITOL 1,2018,8,29,58
BATON ROUGE / CAPITOL 1,2018,8,30,57
BATON ROUGE / CAPITOL 1,2018,8,31,38
BATON ROUGE / CAPITOL 1,2018,9,1,45
BATON ROUGE / CAPITOL 1,2018,9,2,43
BATON ROUGE / CAPITOL 1,2018,9,3,57
BATON ROUGE / CAPITOL 1,2018,9,4,41
BATON ROUGE / CAPITOL 1,2018,9,5,42
BATON ROUGE / CAPITOL 1,2018,9,6,55
BATON ROUGE / CAPITOL 1,2018,9,7,54
BATON ROUGE / CAPITOL 1,2018,9,8,52
BATON ROUGE / CAPITOL 1,2018,9,9,67
BATON ROUGE / CAPITOL 1,2018,9,10,53
BATON ROUGE / CAPITOL 1,2018,9,11,46
BATON ROUGE / CAPITOL 1,2018,9,12,104
BATON ROUGE / CAPITOL 1,2018,9,13,63
BATON ROUGE / CAPITOL 1,2018,9,14,68
BATON ROUGE / CAPITOL 1,2018,9,15,92
BATON ROUGE / CAPITOL 1,2018,9,16,96
BATON ROUGE / CAPITOL 1,2018,9,17,114
BATON ROUGE / CAPITOL 1,2018,9,18,165
BATON ROUGE / CAPITOL 1,2018,9,19,160
BATON ROUGE / CAPITOL 1,2018,9,20,128
BATON ROUGE / CAPITOL 1,2018,9,21,65
BATON ROUGE / CAPITOL 1,2018,9,22,48
BATON ROUGE / CAPITOL 1,2018,9,23,49
BATON ROUGE / CAPITOL 1,2018,9,24,51
BATON ROUGE / CAPITOL 1,2018,9,25,41
BATON ROUGE / CAPITOL 1,2018,9,26,38
BATON ROUGE / CAPITOL 1,2018,9,27,50
BATON ROUGE / CAPITOL 1,2018,9,28,69
BATON ROUGE / CAPITOL 1,2018,9,29,72
BATON ROUGE / CAPITOL 1,2018,9,30,75
BATON ROUGE / CAPITOL 1,2018,10,1,65
BATON ROUGE / CAPITOL 1,2018,10,2,66
BATON ROUGE / CAPITOL 1,2018,10,3,67
BATON ROUGE / CAPITOL 1,2018,10,4,61
BATON ROUGE / CAPITOL 1,2018,10,5,76
BATON ROUGE / CAPITOL 1,2018,10,6,61
BATON ROUGE / CAPITOL 1,2018,10,7,73
BATON ROUGE / CAPITOL 1,2018,10,8,52
BATON ROUGE / CAPITOL 1,2018,10,9,52
BATON ROUGE / CAPITOL 1,2018,10,10,76
BATON ROUGE / CAPITOL 1,2018,10,16,78
BATON ROUGE / CAPITOL 1,2018,10,17,38
BATON ROUGE / CAPITOL 1,2018,10,18,59
BATON ROUGE / CAPITOL 1,2018,10,19,108
BATON ROUGE / CAPITOL 1,2018,10,20,103
BATON ROUGE / CAPITOL 1,2018,10,21,53
BATON ROUGE / CAPITOL 1,2018,10,22,129
BATON ROUGE / CAPITOL 1,2018,10,23,206
BATON ROUGE / CAPITOL 1,2018,10,24,109
BATON ROUGE / CAPITOL 1,2018,10,25,74
BATON ROUGE / CAPITOL 1,2018,10,26,70
BATON ROUGE / CAPITOL 1,2018,10,27,78
BATON ROUGE / CAPITOL 1,2018,10,28,93
BATON ROUGE / CAPITOL 1,2018,10,30,111
BATON ROUGE / CAPITOL 1,2018,10,31,99
BATON ROUGE / CAPITOL 1,2018,11,1,46
BATON ROUGE / CAPITOL 1,2018,11,2,47
BATON ROUGE / CAPITOL 1,2018,11,3,79
BATON ROUGE / CAPITOL 1,2018,11,4,43
BATON ROUGE / CAPITOL 1,2018,11,5,45
BATON ROUGE / CAPITOL 1,2018,11,6,61
BATON ROUGE / CAPITOL 1,2018,11,7,75
BATON ROUGE / CAPITOL 1,2018,11,8,37
BATON ROUGE / CAPITOL 1,2018,11,9,52
BATON ROUGE / CAPITOL 1,2018,11,10,46
BATON ROUGE / CAPITOL 1,2018,11,11,71
BATON ROUGE / CAPITOL 1,2018,11,12,62
BATON ROUGE / CAPITOL 1,2018,11,13,58
BATON ROUGE / CAPITOL 1,2018,11,14,67
BATON ROUGE / CAPITOL 1,2018,11,15,80
BATON ROUGE / CAPITOL 1,2018,11,16,108
BATON ROUGE / CAPITOL 1,2018,11,17,170
BATON ROUGE / CAPITOL 1,2018,11,18,180
BATON ROUGE / CAPITOL 1,2018,11,19,232
BATON ROUGE / CAPITOL 1,2018,11,20,66
BATON ROUGE / CAPITOL 1,2018,11,21,84
BATON ROUGE / CAPITOL 1,2018,11,22,88
BATON ROUGE / CAPITOL 1,2018,11,23,121
BATON ROUGE / CAPITOL 1,2018,11,24,127
BATON ROUGE / CAPITOL 1,2018,11,25,86
BATON ROUGE / CAPITOL 1,2018,11,26,50
BATON ROUGE / CAPITOL 1,2018,11,27,146
BATON ROUGE / CAPITOL 1,2018,11,28,181
BATON ROUGE / CAPITOL 1,2018,11,29,75
BATON ROUGE / CAPITOL 1,2018,11,30,47
BATON ROUGE / CAPITOL 1,2018,12,1,97
BATON ROUGE / CAPITOL 1,2018,12,2,97
BATON ROUGE / CAPITOL 1,2018,12,3,111
BATON ROUGE / CAPITOL 1,2018,12,4,46
BATON ROUGE / CAPITOL 1,2018,12,5,78
BATON ROUGE / CAPITOL 1,2018,12,6,84
BATON ROUGE / CAPITOL 1,2018,12,7,56
BATON ROUGE / CAPITOL 1,2018,12,8,37
BATON ROUGE / CAPITOL 1,2018,12,9,81
BATON ROUGE / CAPITOL 1,2018,12,10,85
BATON ROUGE / CAPITOL 1,2018,12,11,115
BATON ROUGE / CAPITOL 1,2018,12,12,105
BATON ROUGE / CAPITOL 1,2018,12,13,47
BATON ROUGE / CAPITOL 1,2018,12,14,26
BATON ROUGE / CAPITOL 1,2018,12,18,163
BATON ROUGE / CAPITOL 1,2018,12,19,80
BATON ROUGE / CAPITOL 1,2018,12,20,52
BATON ROUGE / CAPITOL 1,2018,12,21,44
BATON ROUGE / CAPITOL 1,2018,12,22,88
BATON ROUGE / CAPITOL 1,2018,12,23,71
BATON ROUGE / CAPITOL 1,2018,12,24,110
BATON ROUGE / CAPITOL 1,2018,12,27,54
BATON ROUGE / CAPITOL 1,2018,12,28,71
BATON ROUGE / CAPITOL 1,2018,12,29,52
BATON ROUGE / CAPITOL 1,2018,12,30,58
BATON ROUGE / CAPITOL 1,2018,12,31,58
PORT ALLEN,2018,1,1,42
PORT ALLEN,2018,1,2,58
PORT ALLEN,2018,1,3,63
PORT ALLEN,2018,1,4,100
PORT ALLEN,2018,1,5,130
PORT ALLEN,2018,1,6,105
PORT ALLEN,2018,1,7,112
PORT ALLEN,2018,1,8,38
PORT ALLEN,2018,1,9,42
PORT ALLEN,2018,1,10,71
PORT ALLEN,2018,1,11,91
PORT ALLEN,2018,1,12,40
PORT ALLEN,2018,1,14,52
PORT ALLEN,2018,1,15,107
PORT ALLEN,2018,1,16,68
PORT ALLEN,2018,1,17,78
PORT ALLEN,2018,1,18,110
PORT ALLEN,2018,1,19,122
PORT ALLEN,2018,1,20,82
PORT ALLEN,2018,1,21,77
PORT ALLEN,2018,1,22,56
PORT ALLEN,2018,1,23,45
PORT ALLEN,2018,1,24,60
PORT ALLEN,2018,1,25,55
PORT ALLEN,2018,1,26,110
PORT ALLEN,2018,1,27,42
PORT ALLEN,2018,1,28,29
PORT ALLEN,2018,1,29,33
PORT ALLEN,2018,1,30,67
PORT ALLEN,2018,1,31,105
PORT ALLEN,2018,2,1,76
PORT ALLEN,2018,2,2,30
PORT ALLEN,2018,2,3,52
PORT ALLEN,2018,2,4,79
PORT ALLEN,2018,2,5,118
PORT ALLEN,2018,2,6,90
PORT ALLEN,2018,2,7,38
PORT ALLEN,2018,2,8,55
PORT ALLEN,2018,2,9,85
PORT ALLEN,2018,2,10,83
PORT ALLEN,2018,2,11,60
PORT ALLEN,2018,2,12,73
PORT ALLEN,2018,2,13,62
PORT ALLEN,2018,2,14,73
PORT ALLEN,2018,2,15,66
PORT ALLEN,2018,2,16,90
PORT ALLEN,2018,2,17,67
PORT ALLEN,2018,2,18,66
PORT ALLEN,2018,2,19,77
PORT ALLEN,2018,2,20,85
PORT ALLEN,2018,2,21,106
PORT ALLEN,2018,2,22,108
PORT ALLEN,2018,2,23,71
PORT ALLEN,2018,2,24,73
PORT ALLEN,2018,2,25,92
PORT ALLEN,2018,2,26,31
PORT ALLEN,2018,2,27,60
PORT ALLEN,2018,2,28,77
PORT ALLEN,2018,3,1,58
PORT ALLEN,2018,3,2,61
PORT ALLEN,2018,3,3,77
PORT ALLEN,2018,3,4,122
PORT ALLEN,2018,3,5,94
PORT ALLEN,2018,3,6,45
PORT ALLEN,2018,3,7,60
PORT ALLEN,2018,3,8,86
PORT ALLEN,2018,3,9,114
PORT ALLEN,2018,3,10,88
PORT ALLEN,2018,3,11,50
PORT ALLEN,2018,3,12,67
PORT ALLEN,2018,3,13,82
PORT ALLEN,2018,3,14,108
